Longitude,Latitude,Altitude,Slope,Curve,Speed,EC_DP,Red,IR,Moisture,Soil_Temp_C
-111.7107067,33.0819366,387.2,0.7303,-0.1143,5.7,264.96,388.8,1215.21,24.81,19.32
-111.71068,33.0819383,387.1,0.7316,-0.1152,5.69,256.31,388.06,1214.86,24.84,19.33
-111.7106267,33.08194,386.9,0.7383,-0.1031,5.63,180.35,381.1,1214.63,25.01,19.49
-111.7105184,33.0819416,386.8,0.7194,-0.0315,5.52,117.29,383.51,1211.75,25.69,19.28
-111.7104333,33.0819433,387,0.6636,0.0392,5.78,152.35,379.59,1220.37,25.7,19.3
-111.7103217,33.081945,386.9,0.5638,0.0794,5.74,133.55,387.75,1230.42,25.44,19.47
-111.710295,33.081945,386.8,0.5434,0.0751,5.73,152.33,384.8,1229.47,25.41,19.48
-111.7102683,33.0819466,386.8,0.5229,0.0674,5.72,172.74,383.36,1227.43,25.38,19.47
-111.71024,33.0819466,386.8,0.5126,0.0513,5.73,197.48,384.72,1224.99,25.35,19.45
-111.7101816,33.0819466,386.9,0.5113,0.0067,5.88,265.35,392.78,1227.47,25.35,19.29
-111.7101217,33.0819483,387,0.5188,-0.0385,5.99,264.35,394.19,1233.51,25.49,19.5
-111.7100933,33.0819483,387,0.5247,-0.0557,6,258.14,392.34,1232.37,25.54,19.58
-111.7100634,33.0819483,387,0.5401,-0.0681,6.01,253.82,390.11,1228.61,25.6,19.58
-111.7100334,33.0819483,386.9,0.5509,-0.0735,6.04,265.09,389.66,1224.78,25.66,19.55
-111.7100034,33.08195,386.9,0.5586,-0.0737,6.1,299.94,390.92,1223.86,25.72,19.52
-111.7099717,33.0819516,386.9,0.5663,-0.0706,6.15,339.29,391.87,1227.62,25.76,19.44
-111.7099417,33.0819516,386.8,0.577,-0.0663,6.18,359.24,391.98,1233.86,25.78,19.35
-111.709825,33.0819533,386.6,0.6403,-0.0476,6.3,376.21,388.83,1224.09,25.97,19.87
-111.709795,33.0819533,386.5,0.6559,-0.045,6.3,353.68,387.2,1219.86,26.01,19.85
-111.709765,33.0819533,386.5,0.6759,-0.0432,6.3,323.94,385.37,1218.98,26.07,19.85
-111.709735,33.0819533,386.5,0.6995,-0.042,6.3,310.34,385.15,1223.33,26.12,19.81
-111.7097034,33.0819533,386.5,0.72,-0.0402,6.3,329.76,385.45,1228.45,26.16,19.72
-111.7096734,33.0819533,386.5,0.7416,-0.039,6.29,349.62,384.03,1226.24,26.19,19.65
-111.7096416,33.0819533,386.5,0.7655,-0.0373,6.24,340.07,384.6,1221.86,26.2,19.66
-111.7096117,33.0819533,386.6,0.794,-0.0345,6.16,319.93,389.7,1225.58,26.2,19.68
-111.7095817,33.081955,386.6,0.8242,-0.0305,6.07,308.96,395.22,1232.59,26.21,19.63
-111.7095517,33.081955,386.7,0.8545,-0.0258,5.99,307.96,397.31,1234.97,26.25,19.52
-111.7095217,33.081955,386.7,0.8873,-0.0213,5.94,304.73,395.69,1233.72,26.32,19.44
-111.7094934,33.081955,386.8,0.9194,-0.0174,5.91,288.55,391.72,1231.86,26.42,19.43
-111.709465,33.081955,386.7,0.9533,-0.0138,5.89,273.89,386.88,1229.25,26.59,19.42
-111.7094366,33.081955,386.7,0.9871,-0.0109,5.86,281.59,383.57,1225.39,26.85,19.39
-111.7094084,33.081955,386.8,1.0162,-0.0086,5.84,311.06,382.08,1221.99,27.16,19.33
-111.70938,33.0819533,386.8,1.0459,-0.0078,5.81,345.49,380,1220.53,27.46,19.27
-111.7093517,33.0819533,386.8,1.0764,-0.0063,5.8,366.84,377.43,1221.44,27.7,19.24
-111.7093234,33.0819533,386.8,1.1044,-0.0051,5.8,367.54,376.11,1223.63,27.89,19.27
-111.70924,33.081955,386.7,1.1727,0.0005,5.71,189.96,383.24,1230.45,28.36,19.34
-111.7091317,33.0819566,386.6,1.2292,0.0084,5.87,213.87,384.58,1219.93,27.29,19.87
-111.709105,33.0819566,386.5,1.2294,0.0078,5.91,245.86,384.85,1221.02,27.16,19.84
-111.7090767,33.0819583,386.5,1.2279,0.0077,5.96,279.65,385.38,1221.24,26.99,19.79
-111.70905,33.0819583,386.4,1.2268,0.006,5.98,298,385.54,1220.23,26.82,19.75
-111.7090217,33.08196,386.4,1.226,0.0031,5.99,301.67,385.81,1220.94,26.67,19.71
-111.708995,33.08196,386.4,1.2279,-0.0008,5.99,296.07,387,1225.39,26.58,19.67
-111.7089667,33.0819616,386.3,1.2233,-0.0068,5.96,282.32,387.54,1231.98,26.56,19.65
-111.7089384,33.0819616,386.3,1.2179,-0.0154,5.91,268.23,386.04,1237.77,26.58,19.68
-111.70891,33.0819616,386.2,1.2178,-0.0234,5.86,268.77,384.91,1242.25,26.65,19.7
-111.7088567,33.0819633,386.1,1.2286,-0.0365,5.79,294.98,391.6,1242.57,26.93,19.75
-111.7088284,33.0819633,386,1.2337,-0.0417,5.76,286.4,395.12,1239.36,27.02,19.81
-111.7088016,33.0819633,385.9,1.2346,-0.0494,5.74,280.02,395.67,1236.41,27.04,19.84
-111.708775,33.081965,385.8,1.2419,-0.0517,5.73,284.1,393.47,1233.78,26.99,19.81
-111.7087466,33.081965,385.7,1.2518,-0.0557,5.74,294.41,389.68,1229.7,26.91,19.73
-111.7087183,33.0819633,385.7,1.2649,-0.0621,5.77,308.18,387.84,1223.91,26.84,19.65
-111.7086899,33.0819633,385.6,1.2825,-0.0654,5.79,325.27,389.26,1220.32,26.8,19.63
-111.7086618,33.0819633,385.6,1.2952,-0.0704,5.8,334.9,390.72,1221.12,26.77,19.66
-111.7086334,33.081965,385.5,1.3032,-0.0798,5.8,324.69,389.23,1222.15,26.76,19.69
-111.708605,33.081965,385.5,1.3158,-0.0876,5.8,303.4,385.94,1221.36,26.78,19.73
-111.7085784,33.0819666,385.5,1.329,-0.0925,5.8,289.27,383.84,1222.01,26.83,19.76
-111.70855,33.0819666,385.4,1.3472,-0.0996,5.81,285.09,383.69,1224.4,26.86,19.75
-111.7085217,33.0819666,385.4,1.3621,-0.1049,5.83,288.72,384.83,1225.09,26.87,19.68
-111.7084934,33.0819666,385.3,1.3738,-0.11,5.86,299,385.49,1223.49,26.87,19.56
-111.7084634,33.0819666,385.2,1.3757,-0.1194,5.9,318.11,384.54,1221.15,26.92,19.44
-111.7084067,33.0819666,385,1.3909,-0.125,5.98,360.22,381.83,1215.42,27.22,19.35
-111.7083784,33.0819666,384.9,1.401,-0.1223,6,363.78,380.96,1211.61,27.33,19.38
-111.70835,33.0819683,384.9,1.4032,-0.1185,6,364.45,380.36,1207.34,27.42,19.43
-111.70832,33.0819683,384.9,1.396,-0.1494,6,357.1,379.64,1202.68,27.52,19.48
-111.7082917,33.08197,384.9,1.3948,-0.1637,5.98,336.26,378.35,1199.24,27.56,19.5
-111.7082617,33.0819683,384.9,1.3902,-0.2016,5.93,317.89,377.68,1199.28,27.56,19.49
-111.708235,33.0819683,384.8,1.3914,-0.2416,5.87,316.81,378.89,1203.72,27.55,19.45
-111.708205,33.08197,384.8,1.3928,-0.2909,5.82,325.27,382.79,1211.53,27.56,19.38
-111.7081766,33.08197,384.8,1.39,-0.3598,5.8,329.4,386.83,1216.28,27.6,19.3
-111.7081467,33.08197,384.8,1.3821,-0.4557,5.8,316.4,388.36,1217.08,27.67,19.23
-111.7081184,33.08197,384.7,1.382,-0.5256,5.79,296.77,386.59,1216.88,27.74,19.16
-111.7080884,33.08197,384.7,1.3845,-0.5842,5.77,286.21,383.83,1216.11,27.84,19.07
-111.70806,33.0819683,384.7,1.3915,-0.6254,5.74,288.9,382.58,1214.72,27.96,18.98
-111.7080317,33.0819683,384.7,1.3958,-0.6198,5.71,294.5,383.57,1214.45,28.11,18.92
-111.7080034,33.0819683,384.8,1.3947,-0.5797,5.66,287.29,385.93,1216.12,28.27,18.89
-111.707975,33.0819683,384.9,1.4009,-0.5099,5.6,267.51,388.59,1219.64,28.45,18.89
-111.7079467,33.08197,385,1.4108,-0.4127,5.49,248.61,390.47,1223.24,28.6,18.95
-111.70792,33.08197,385.1,1.4211,-0.3116,5.36,238.48,391.32,1225.45,28.73,19.03
-111.7078933,33.0819716,385.2,1.4307,-0.2311,5.22,236.68,391.41,1226.6,28.81,19.07
-111.707775,33.08206,385.1,1.4604,-0.0153,3.07,260.44,386.59,1229.22,28.77,19.51
-111.70779,33.08206,385,1.4596,-0.0149,3.14,276.83,386.28,1228.21,28.69,19.51
-111.7078066,33.0820616,384.9,1.4565,-0.0145,3.23,293.13,386.26,1227.39,28.58,19.51
-111.7078234,33.0820616,384.8,1.4548,-0.0139,3.36,305.79,386.55,1226.56,28.43,19.49
-111.7078417,33.0820616,384.7,1.4526,-0.0131,3.54,314.04,387.07,1225.39,28.23,19.45
-111.70786,33.0820616,384.6,1.4498,-0.0121,3.76,316.8,387.55,1223.6,28,19.4
-111.70788,33.0820616,384.6,1.4404,-0.0354,4,316.97,387.9,1221.1,27.76,19.33
-111.7079016,33.08206,384.6,1.4362,-0.042,4.24,317.3,388.05,1218.44,27.55,19.27
-111.7079217,33.08206,384.6,1.432,-0.0477,4.4,320.02,387.74,1216.28,27.44,19.23
-111.7079418,33.082055,384.6,1.4286,-0.0603,4.53,326.1,386.77,1214.17,27.42,19.2
-111.7079617,33.08205,384.7,1.425,-0.0757,4.61,334.06,385.33,1212.27,27.47,19.17
-111.7079817,33.0820466,384.8,1.4194,-0.0899,4.68,341.32,383.73,1210.72,27.59,19.13
-111.7080034,33.0820449,384.9,1.4088,-0.1029,4.75,345.53,382.13,1209.88,27.72,19.08
-111.7080249,33.0820433,384.9,1.4007,-0.1118,4.86,346.74,381.26,1210.13,27.86,19.03
-111.70805,33.0820433,384.9,1.39,-0.1128,5.02,348.27,381.94,1212.18,27.97,18.96
-111.7080767,33.0820449,384.9,1.3791,-0.1045,5.23,352.39,383.99,1216.77,28.05,18.9
-111.7081034,33.0820449,384.9,1.3737,-0.0959,5.43,357.53,385.63,1222.62,28.08,18.85
-111.7081334,33.0820449,384.9,1.3658,-0.0824,5.61,370.5,386.79,1226.87,28.08,18.81
-111.7081616,33.0820449,384.9,1.3561,-0.0699,5.74,385.14,388.25,1226.37,28.05,18.82
-111.7081917,33.0820449,384.8,1.3502,-0.0555,5.86,396.14,388.36,1222.54,27.98,18.82
-111.7082217,33.0820449,384.8,1.3451,-0.0429,5.94,395.75,385.2,1218.23,27.85,18.83
-111.7082516,33.0820433,384.8,1.348,-0.0132,5.99,385.93,380.79,1215.24,27.71,18.84
-111.7082816,33.0820433,384.9,1.3445,-0.0146,5.99,374.58,379.64,1214.13,27.6,18.83
-111.70831,33.0820416,385,1.3428,-0.016,5.98,362.95,380.49,1213.32,27.56,18.84
-111.7083384,33.08204,385,1.3367,-0.0205,5.95,349.51,379.64,1211.13,27.61,18.9
-111.708365,33.08204,385.1,1.328,-0.021,5.89,334.76,376.96,1206.53,27.73,18.96
-111.7083933,33.0820383,385.2,1.3233,-0.0223,5.81,315.32,373.72,1199.62,27.9,19.01
-111.7084216,33.0820383,385.2,1.3156,-0.0195,5.75,296.05,372.52,1196.76,28.07,19.01
-111.7084484,33.0820383,385.2,1.3036,-0.0195,5.72,277.26,373.82,1200.63,28.19,18.96
-111.7084784,33.08204,385.1,1.2786,-0.0188,5.7,251.27,375.46,1206.21,28.23,18.89
-111.7085066,33.08204,385.1,1.2614,-0.0179,5.7,231.63,375.32,1208.05,28.16,18.87
-111.708535,33.08204,385.1,1.2411,-0.0165,5.71,229.24,375.4,1208.25,28,18.85
-111.708565,33.08204,385.1,1.2218,-0.0147,5.74,244.73,378.03,1208.57,27.76,18.8
-111.7085933,33.0820416,385.1,1.2007,-0.0104,5.76,266.4,381.27,1209.45,27.52,18.76
-111.7086217,33.0820416,385.2,1.1792,-0.0089,5.78,287.16,382.24,1209.89,27.27,18.78
-111.70865,33.08204,385.3,1.162,-0.0095,5.75,301.81,381.4,1210.51,27.06,18.81
-111.7086766,33.08204,385.4,1.1398,-0.0081,5.68,306.69,380.65,1211.25,26.91,18.81
-111.7087034,33.08204,385.4,1.1245,-0.0067,5.59,304.68,380.23,1209.43,26.84,18.77
-111.7087284,33.0820383,385.4,1.1178,-0.0033,5.49,303.19,379.62,1204.79,26.81,18.75
-111.7087549,33.0820383,385.4,1.1031,-0.0027,5.39,305.91,377.98,1199.32,26.8,18.78
-111.7087834,33.08204,385.3,1.0793,-0.0006,5.28,308.59,375.15,1196.72,26.8,18.85
-111.7088084,33.08204,385.3,1.066,0.0013,5.17,307.07,373.16,1198.55,26.81,18.87
-111.7088334,33.08204,385.2,1.0508,0.004,5.07,301.96,372.47,1201.88,26.82,18.85
-111.7088584,33.0820383,385.2,1.0505,0.0064,5,293.58,373.26,1204.76,26.84,18.84
-111.70888,33.0820366,385.2,1.0505,0.0088,4.97,284.38,375.06,1207.3,26.86,18.85
-111.7089034,33.082035,385.3,1.0549,0.0127,4.98,274.01,377.11,1209.51,26.88,18.86
-111.708925,33.0820333,385.4,1.0577,0.0152,5.04,265.33,378.01,1208.35,26.89,18.86
-111.7089499,33.0820316,385.4,1.0583,0.0187,5.15,258.86,378.04,1202.29,26.9,18.85
-111.708975,33.0820333,385.5,1.0516,0.0231,5.27,257.35,377.95,1195.71,26.9,18.84
-111.7090034,33.0820333,385.5,1.051,0.0276,5.34,260.33,377.91,1192.71,26.9,18.9
-111.70903,33.082035,385.4,1.0474,0.032,5.32,266.27,378.46,1194.2,26.9,19
-111.7090567,33.082035,385.4,1.056,0.0364,5.24,275.31,379.93,1199.79,26.89,19.08
-111.7090817,33.082035,385.4,1.0598,0.0384,5.14,281.01,380.81,1207.06,26.88,19.08
-111.709105,33.082035,385.4,1.0596,0.0401,5.05,282.26,380.58,1210.67,26.86,19.06
-111.7091284,33.082035,385.4,1.062,0.0411,4.98,282.72,380,1208.38,26.83,19.05
-111.7091516,33.082035,385.5,1.0588,0.0425,4.98,280.85,379.06,1201.17,26.76,19.08
-111.7092017,33.082035,385.5,1.0557,0.0435,5.16,244.67,376.43,1192.67,26.5,19.28
-111.7092284,33.082035,385.5,1.0497,0.0437,5.26,235.77,377.97,1199.75,26.39,19.31
-111.7092534,33.082035,385.6,1.0367,0.0452,5.33,247.23,380.32,1206.16,26.32,19.3
-111.70928,33.082035,385.6,1.0211,0.046,5.4,272.75,382.78,1209.43,26.26,19.26
-111.7093066,33.082035,385.6,1.0008,0.0474,5.45,297.35,384.43,1210.05,26.22,19.22
-111.7093868,33.082035,385.7,0.9239,0.051,5.49,267.98,376.55,1206.83,26.1,19.28
-111.7094134,33.082035,385.6,0.8903,0.0499,5.48,271.81,376.41,1204.93,26.08,19.31
-111.70944,33.0820366,385.6,0.8536,0.0482,5.46,276.3,376.52,1203.97,26.05,19.34
-111.7094667,33.0820366,385.5,0.8166,0.0423,5.42,276.92,377.2,1205.13,25.99,19.36
-111.7094934,33.082035,385.6,0.7882,0.0324,5.39,276.33,378.66,1206.69,25.93,19.35
-111.7095184,33.082035,385.6,0.7564,0.0232,5.38,282.04,380.93,1206.78,25.88,19.3
-111.709545,33.082035,385.6,0.7254,0.0117,5.39,297.62,384.09,1206.14,25.83,19.25
-111.7095717,33.082035,385.7,0.6942,0.0008,5.41,316.27,386.61,1205.5,25.81,19.23
-111.7096,33.082035,385.7,0.6677,-0.0092,5.44,327.49,387.5,1205.18,25.85,19.21
-111.7096784,33.082035,385.6,0.6069,-0.0236,5.49,297.29,382.61,1222,26.58,19.18
-111.7097284,33.0820333,385.6,0.5867,-0.0232,5.46,371.74,375.6,1210.56,26.84,19.35
-111.709755,33.0820333,385.6,0.579,-0.0209,5.44,403.79,374.01,1199.25,26.88,19.39
-111.7097817,33.0820333,385.5,0.5691,-0.0192,5.45,425.4,374.52,1189.18,26.88,19.42
-111.7098084,33.0820316,385.5,0.5628,-0.0191,5.47,436.2,376.26,1186.99,26.85,19.48
-111.709835,33.0820316,385.5,0.5521,-0.0187,5.49,434.96,377.85,1194.64,26.81,19.54
-111.70986,33.0820316,385.6,0.5458,-0.0192,5.51,423.29,378.85,1206.2,26.79,19.57
-111.7098867,33.08203,385.6,0.5404,-0.0221,5.55,400.55,379.41,1216.59,26.79,19.54
-111.709915,33.08203,385.6,0.5319,-0.0234,5.6,381.5,379.81,1220.88,26.81,19.51
-111.7099417,33.08203,385.7,0.5263,-0.0259,5.65,387.94,380.99,1219.62,26.85,19.5
-111.70997,33.08203,385.6,0.5186,-0.0279,5.68,406.92,382.73,1215.72,26.91,19.5
-111.7099984,33.0820283,385.7,0.51,-0.0288,5.7,401.98,383.37,1210.44,26.99,19.49
-111.710025,33.0820283,385.7,0.5059,-0.0257,5.7,380.32,382.91,1205.48,27.04,19.45
-111.7100516,33.0820283,385.8,0.5061,-0.0179,5.7,371.48,382.62,1203.08,27.06,19.4
-111.71008,33.0820283,385.8,0.5045,-0.003,5.7,373.24,383.76,1205.74,27.04,19.38
-111.7101067,33.0820283,385.8,0.5076,0.0163,5.7,361.66,385.16,1211.44,26.99,19.4
-111.710135,33.0820266,385.8,0.5084,0.0409,5.7,333.24,385.3,1217.05,26.89,19.43
-111.7102167,33.082025,386,0.5353,0.1237,5.72,234.38,387.11,1224.24,25.94,19.43
-111.710245,33.082025,386,0.5546,0.1473,5.74,232.27,385.37,1220.17,25.8,19.41
-111.7102734,33.082025,385.9,0.5785,0.1628,5.77,234.87,383.38,1218.44,25.68,19.4
-111.7103017,33.082025,385.8,0.6044,0.1711,5.79,236.31,381.77,1217.89,25.59,19.4
-111.71033,33.082025,385.9,0.6309,0.1725,5.8,236.75,382.08,1216.69,25.53,19.39
-111.7103584,33.082025,385.9,0.6626,0.1653,5.8,238.22,384.43,1217.36,25.47,19.38
-111.710385,33.082025,385.8,0.6877,0.1526,5.79,239.44,387.06,1219.98,25.43,19.38
-111.710415,33.082025,385.8,0.713,0.134,5.76,240.83,389.08,1220.66,25.36,19.38
-111.7104434,33.0820266,385.8,0.7343,0.1118,5.73,245.19,388.44,1217.89,25.28,19.37
-111.7104717,33.0820266,385.8,0.7432,0.0856,5.71,251.63,385.89,1215.36,25.2,19.42
-111.7104984,33.0820266,385.8,0.7452,0.0587,5.7,255.27,384.45,1215.13,25.13,19.5
-111.7105234,33.082025,385.9,0.7413,0.0306,5.7,253.15,384.83,1216.44,25.08,19.58
-111.71061,33.082025,385.8,0.6837,-0.0622,5.79,173.22,379.02,1223.75,24.82,19.87
-111.71093,33.0820183,386,0.5545,0.0824,5.17,241.79,385.43,1237.35,25.7,20.04
-111.7109567,33.0820183,386,0.5302,0.1112,4.91,252.52,385.85,1234.34,25.85,20.03
-111.7110034,33.0820183,385.9,0.494,0.1451,4.17,267.24,385.79,1230.64,26.33,19.97
-111.7110234,33.0820166,385.9,0.4781,0.1518,4.01,266.6,385.39,1229.74,26.53,19.98
-111.71104,33.0820166,386,0.4689,0.1544,3.97,266.19,385.19,1229.08,26.68,20
-111.7110584,33.0820166,386,0.4599,0.1536,4.02,268.16,385.39,1228.97,26.84,20.02
-111.7110784,33.082015,386,0.4542,0.1488,4.17,272.7,386.19,1230.58,27,20.03
-111.7111,33.082015,386.1,0.4504,0.1389,4.4,276.37,387.33,1234.31,27.13,20.07
-111.7111217,33.082015,386.1,0.4501,0.1259,4.68,275.03,388.25,1238.15,27.22,20.12
-111.711145,33.0820133,386.2,0.4612,0.1089,4.97,271.47,388.94,1240.01,27.25,20.18
-111.71117,33.0820133,386.2,0.4756,0.0905,5.26,271.08,389.46,1239.88,27.2,20.22
-111.7111984,33.0820133,386.1,0.4958,0.0711,5.53,282.86,389.41,1240.7,27.08,20.23
-111.711225,33.0820133,386.1,0.5189,0.0555,5.71,308.79,389.49,1242.71,26.93,20.2
-111.71125,33.0820133,386.1,0.542,0.0431,5.81,327.45,391.05,1243.44,26.79,20.15
-111.7112784,33.082015,386,0.5684,0.0325,5.84,306.25,394.33,1241.17,26.64,20.1
-111.7113067,33.082015,386,0.604,0.0246,5.83,246.83,396.86,1237.63,26.49,20.07
-111.711335,33.082015,385.9,0.6369,0.0189,5.79,193.11,396.65,1235.9,26.37,20.09
-111.7113617,33.0820133,386,0.6709,0.0151,5.73,173.18,393.96,1235.32,26.29,20.12
-111.7113884,33.0820116,386,0.7038,0.0107,5.62,185.11,390.83,1232.83,26.22,20.15
-111.711415,33.08201,385.9,0.7334,0.009,5.47,213.58,389.35,1228.2,26.16,20.11
-111.71144,33.0820083,386,0.7604,0.0075,5.34,236.19,389.05,1224.23,26.11,20.03
-111.711465,33.0820066,386,0.7862,0.006,5.25,247.06,387.66,1221.83,26.07,19.94
-111.7114899,33.0820033,385.9,0.8111,0.0047,5.2,252.76,384.62,1220.26,26.09,19.89
-111.7115149,33.0820033,385.9,0.829,0.0037,5.14,263.86,381.82,1218.98,26.16,19.87
-111.71154,33.0820016,385.8,0.8454,0.0028,5.04,282.78,381.14,1219,26.3,19.86
-111.7115634,33.0820016,385.8,0.8559,0.0021,4.92,300.57,382.55,1220.35,26.45,19.85
-111.711585,33.082,385.8,0.8644,0.0017,4.81,311.99,384.74,1221.67,26.58,19.84
-111.7116084,33.082,385.7,0.8675,0.0014,4.71,318.13,387.13,1222,26.71,19.83
-111.7116667,33.0817066,385.9,1.7516,0.0013,2.59,253.74,381.45,1210.29,27.72,20.32
-111.7116567,33.081705,385.9,1.7532,0.0013,2.64,254.98,380.75,1207.83,27.76,20.31
-111.711645,33.0817033,386,1.7548,0.0014,2.74,256.47,379.92,1205.21,27.83,20.3
-111.711635,33.0817033,386,1.7548,0.0014,2.86,257.58,379.25,1203.33,27.88,20.28
-111.7116233,33.0817033,385.9,1.7547,0.0014,3.04,258.67,378.52,1201.51,27.96,20.27
-111.711605,33.0817033,385.8,1.7546,0.0015,3.43,260.11,377.54,1199.39,28.1,20.23
-111.7115833,33.0817033,385.7,1.7495,0.0016,4.04,262.32,376.8,1197.46,28.27,20.17
-111.7115584,33.081705,385.7,1.745,0.0017,4.75,269.03,376.95,1195.02,28.44,20.09
-111.7115317,33.081705,385.6,1.7405,0.0019,5.26,280.2,378.59,1192.4,28.53,20.03
-111.711505,33.081705,385.6,1.7344,0.0022,5.47,287.4,381.01,1191.66,28.53,20.02
-111.7114766,33.081705,385.6,1.7268,0.0026,5.48,291.58,382.59,1194.46,28.45,20.06
-111.71145,33.081705,385.6,1.7185,0.003,5.42,301.49,382.8,1200.86,28.33,20.09
-111.711425,33.081705,385.7,1.7047,0.0033,5.33,312.91,383.01,1207.55,28.17,20.08
-111.7114,33.081705,385.7,1.6949,0.0037,5.23,315.56,384.55,1212.75,28,20.05
-111.711375,33.081705,385.8,1.6813,0.004,5.14,306.96,387.1,1217.48,27.82,20.02
-111.71135,33.0817066,385.8,1.6651,0.0043,5.06,295.61,388.48,1222.52,27.65,19.97
-111.711325,33.0817066,385.9,1.6505,0.0045,4.98,287.82,387.46,1225.01,27.52,19.91
-111.7113018,33.0817066,385.9,1.6369,0.0045,4.91,284.01,385.63,1223.8,27.43,19.83
-111.7112784,33.0817083,385.8,1.6164,0.0042,4.86,284.86,384.83,1221.89,27.36,19.77
-111.71125,33.08171,385.9,1.5965,0.0038,4.82,291.69,385.01,1221.99,27.3,19.74
-111.7112284,33.0817116,385.8,1.5785,0.0034,4.82,296.38,384.24,1222.41,27.27,19.71
-111.711205,33.0817133,385.8,1.5586,0.0026,4.84,297.71,381.9,1219.43,27.23,19.66
-111.71118,33.0817133,385.8,1.5402,0.0017,4.86,295.27,379.41,1211.64,27.17,19.62
-111.7111567,33.0817149,385.8,1.5201,0.0006,4.88,290.26,378.75,1204.14,27.08,19.62
-111.7111333,33.0817149,385.8,1.5017,-0.0009,4.87,283.2,379.91,1200.89,26.9,19.66
-111.7110866,33.0817133,385.9,1.4774,-0.0037,4.83,270.72,380.9,1203.1,26.37,19.7
-111.7110633,33.0817116,385.9,1.4687,-0.005,4.82,267.62,380.41,1203.83,26.2,19.67
-111.71104,33.0817116,385.8,1.4615,-0.0064,4.84,256.9,380.54,1206.01,26.1,19.65
-111.711015,33.0817116,385.8,1.4566,-0.0077,4.86,227.41,381.31,1209.86,26.04,19.64
-111.71099,33.0817116,385.7,1.4568,-0.0089,4.88,183.66,382.58,1214.42,26.01,19.63
-111.7108916,33.08171,385.8,1.4933,-0.0111,5.2,233.04,378.32,1210.84,26.62,19.76
-111.7108667,33.08171,385.8,1.5079,-0.0109,5.2,236.43,377.64,1210.5,26.64,19.78
-111.7108417,33.0817083,385.8,1.5254,-0.0104,5.2,230.72,377.45,1212.53,26.66,19.76
-111.7108166,33.0817083,385.9,1.5415,-0.0097,5.21,219.29,377.65,1215.85,26.67,19.69
-111.7107916,33.0817083,385.9,1.5505,-0.0105,5.23,210.15,378.14,1217.33,26.65,19.6
-111.71074,33.0817083,386,1.563,-0.0112,5.35,230.19,379.6,1203.54,26.45,19.52
-111.7107134,33.0817083,386,1.5559,-0.0125,5.42,250.54,381.33,1200.29,26.3,19.58
-111.71066,33.0817083,385.9,1.5213,-0.0164,5.49,302.85,389.01,1221.37,25.95,19.84
-111.7106333,33.0817083,385.9,1.4884,-0.0187,5.48,307.37,390.82,1225.07,25.89,19.87
-111.7106066,33.0817083,385.9,1.4539,-0.0207,5.46,299.96,390.04,1222.82,25.89,19.85
-111.7105817,33.0817083,385.9,1.4134,-0.0221,5.44,294.83,388.47,1220.5,25.91,19.82
-111.710555,33.0817083,386,1.3661,-0.0227,5.42,295.87,387.53,1220.09,25.94,19.8
-111.7104084,33.08171,386.2,1.128,-0.0118,4.99,128.36,379.21,1224.21,26.13,19.52
-111.710385,33.08171,386.1,1.1065,-0.0083,4.99,132.09,378.96,1222.3,26.14,19.55
-111.7103617,33.08171,386.1,1.0931,-0.0047,4.98,137.56,378.72,1220.89,26.17,19.61
-111.7103366,33.0817116,386.1,1.084,-0.0022,4.98,149.64,379.23,1220.28,26.2,19.68
-111.7102884,33.0817116,386.2,1.0889,0.0019,5.07,170.4,381.52,1221.14,26.28,19.76
-111.7102634,33.0817133,386.2,1.0983,0.0012,5.12,173.5,381.21,1222.91,26.29,19.78
-111.7102384,33.0817133,386.2,1.1114,-0.0005,5.16,178.26,380.48,1224.83,26.3,19.81
-111.7100284,33.0817166,386.2,1.2992,-0.0193,5.5,218.95,381.47,1216.95,26.07,19.61
-111.7100034,33.0817166,386.2,1.323,-0.0163,5.5,204.79,380.23,1212.75,26.15,19.59
-111.7099767,33.0817166,386.2,1.3476,-0.0122,5.5,197.87,379.16,1206.56,26.26,19.59
-111.70995,33.0817166,386.2,1.3636,-0.0088,5.5,209.3,378.86,1200.67,26.38,19.58
-111.7099234,33.0817166,386.1,1.3735,-0.0059,5.5,238.85,379.96,1197.94,26.48,19.57
-111.7098967,33.0817166,386.2,1.3791,-0.004,5.5,277.26,382.52,1197.01,26.55,19.57
-111.70987,33.0817166,386.2,1.3747,-0.0029,5.5,317.46,385.15,1194.05,26.6,19.59
-111.7098434,33.0817166,386.2,1.366,-0.0027,5.5,357.44,386.41,1188.22,26.64,19.59
-111.7097134,33.0817166,386,1.2522,-0.0127,5.3,552.22,373.27,1184.19,26.6,19.28
-111.7096084,33.0817133,386,1.1197,-0.0255,5.28,283.58,378.08,1185.29,26.59,19.57
-111.7095584,33.0817133,386.1,1.0512,-0.0313,5.21,247.18,372,1179.48,26.54,19.61
-111.7095317,33.0817133,386.1,1.016,-0.034,5.17,230.09,373.58,1182.13,26.5,19.62
-111.7095067,33.0817133,386.1,0.983,-0.0362,5.14,215.25,376.55,1187.27,26.46,19.61
-111.7094116,33.0817133,386,0.8434,-0.0422,5,111.3,374.53,1210.79,25.92,19.26
-111.7092417,33.0817116,386.2,0.6996,-0.0329,5.2,107.49,386.35,1204.53,25.83,19.72
